"","uid","itemNo","valence","chosen_attr_type","internal_node_id","rt","trial_type","nTimeouts","time_elapsed","chosen_attr","timedout","trial_index","response","stimulus","taskNo","trialNo","condition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","interpersonal","category","subcategory","event","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"5590","subCA2_88",112,"negative","internal_global","0.0-2.0-0.28-0.28",11159,"html-button-response-ca",0,595512,"People don't tend to like me",FALSE,32,1,"You overhear a colleague telling someone else they don't like you",0,28,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","colleagues","personal qualities","You overhear a colleague telling someone else they don't like you",1,1,1,0,0,0
"5591","subCA2_88",113,"positive","internal_specific","0.0-2.0-0.29-0.29",29323,"html-button-response-ca",0,626385,"Recently, I've taken the time to help out this colleage with their work",FALSE,33,2,"A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",0,29,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","colleagues","personal qualities","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",1,0,0,1,0,0
"5592","subCA2_88",3,"negative","external_specific","0.0-2.0-0.3-0.3",9017,"html-button-response-ca",0,238857,"Someone or something probably distracted me that time",FALSE,6,3,"You return from the shops without something important from your shopping list",0,3,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","general functioning (everyday life: harder task)","life activities","You return from the shops without something important from your shopping list",0,0,0,0,0,1
"5593","subCA2_88",116,"positive","external_specific","0.0-2.0-0.30-0.30",5846,"html-button-response-ca",0,633738,"This particular colleague probably wants something in return",FALSE,34,3,"You find out a colleague has nominated you for a performance award at work",0,30,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","formal assessment (job)","semi-social","You find out a colleague has nominated you for a performance award at work",0,0,0,0,0,1
"5594","subCA2_88",127,"positive","external_global","0.0-2.0-0.31-0.31",8379,"html-button-response-ca",0,643640,"In general, people tend to be polite about other people's work",FALSE,35,3,"You present your work during your evening class and get lots of praise from your classmates",0,31,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","contemporaries (not known well)","feedback/responsibility","You present your work during your evening class and get lots of praise from your classmates",0,1,0,0,1,0
"5595","subCA2_88",5,"negative","external_global","0.0-2.0-0.4-0.4",24620,"html-button-response-ca",0,265002,"There are always times when life gets in the way of things we'd like to prioritise",FALSE,7,1,"You'd like to be more engaged in your local community",0,4,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","general functioning (everyday life: harder task)","getting along (semi-social)","You'd like to be more engaged in your local community",0,1,0,0,1,0
"5596","subCA2_88",7,"negative","external_specific","0.0-2.0-0.5-0.5",20099,"html-button-response-ca",0,286620,"There probably happened to be a better suggestion put forward that day",FALSE,8,2,"Your suggestion for a community social event receives the lowest number of votes",0,5,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","contemporaries (not known well)","feedback/responsibility","Your suggestion for a community social event receives the lowest number of votes",0,0,0,0,0,1
"5597","subCA2_88",8,"positive","external_specific","0.0-2.0-0.6-0.6",16058,"html-button-response-ca",0,304191,"This particular person is probably just nice about everyone",FALSE,9,3,"You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",0,6,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","formal assessment (job)","non-social","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",0,0,0,0,0,1
"5598","subCA2_88",13,"negative","internal_global","0.0-2.0-0.7-0.7",10283,"html-button-response-ca",0,316003,"People I feel close to don't actually like me",FALSE,10,0,"Someone you feel very close to is having a birthday dinner but hasn't invited you",0,7,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","close relationship","reaching out","Someone you feel very close to is having a birthday dinner but hasn't invited you",1,1,1,0,0,0
"5599","subCA2_88",15,"positive","internal_global","0.0-2.0-0.8-0.8",9372,"html-button-response-ca",0,326891,"I'm good at my job",FALSE,11,0,"You find out that your manager wants to put you forward for promotion at work",0,8,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","general performance (job)","non-social","You find out that your manager wants to put you forward for promotion at work",1,1,1,0,0,0
"5600","subCA2_88",17,"negative","external_specific","0.0-2.0-0.9-0.9",11153,"html-button-response-ca",0,339554,"They were probably preoccupied and didn't see me",FALSE,12,3,"You smile at someone across the street you recognise, but they don't smile back",0,9,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","contemporaries (not known well)","reaching out","You smile at someone across the street you recognise, but they don't smile back",0,0,0,0,0,1
"5601","subCA2_88",11,"positive","internal_specific","0.0-20.0-0.0-0.0",9694,"html-button-response-ca",0,2501784,"On this occasion, I knew a lot about the topics that came up",FALSE,196,3,"You take part in a quiz at work and get lots of answers right, so your team wins",1,0,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","formal assessment (academic)","semi-social","You take part in a quiz at work and get lots of answers right, so your team wins",1,0,0,1,0,0
"5602","subCA2_88",21,"positive","internal_specific","0.0-20.0-0.1-0.1",5859,"html-button-response-ca",0,2509167,"I can usually get my head around straightforward problems",FALSE,197,0,"Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",1,1,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","general performance (academic)","semi-social","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",1,0,0,1,0,0
"5603","subCA2_88",47,"negative","external_global","0.0-20.0-0.10-0.10",5530,"html-button-response-ca",0,2580608,"Everyone has different senses of humour",FALSE,206,0,"Someone you are close to tells you you are not funny",1,10,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","close relationship","personal qualities","Someone you are close to tells you you are not funny",0,1,0,0,1,0
"5604","subCA2_88",53,"positive","internal_specific","0.0-20.0-0.11-0.11",3903,"html-button-response-ca",0,2586032,"In the past, I have helped out this particular colleage with some advice",FALSE,207,1,"Someone you work with tells you they trust your judgement",1,11,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","colleagues","personal qualities","Someone you work with tells you they trust your judgement",1,0,0,1,0,0
"5605","subCA2_88",55,"negative","internal_global","0.0-20.0-0.12-0.12",12112,"html-button-response-ca",0,2599657,"I'm not cared about enough to keep secrets for",FALSE,208,2,"Someone you care about deeply has disclosed something you told them in confidence to someone else",1,12,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","close relationship","reaching out","Someone you care about deeply has disclosed something you told them in confidence to someone else",1,1,1,0,0,0
"5606","subCA2_88",56,"positive","external_specific","0.0-20.0-0.13-0.13",4819,"html-button-response-ca",0,2605989,"This person probably thought I needed cheering up today",FALSE,209,1,"Someone you are close to tells you they consider you a role model",1,13,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","close relationship","personal qualities","Someone you are close to tells you they consider you a role model",0,0,0,0,0,1
"5607","subCA2_88",59,"negative","internal_specific","0.0-20.0-0.14-0.14",7554,"html-button-response-ca",0,2615053,"I have probably been unkind to this person in some way",FALSE,210,3,"You overhear someone at work talking about you behind your back",1,14,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","colleagues","personal qualities","You overhear someone at work talking about you behind your back",1,0,0,1,0,0
"5608","subCA2_88",61,"negative","external_global","0.0-20.0-0.15-0.15",5715,"html-button-response-ca",0,2622281,"People are often bored during work presentations",FALSE,211,1,"You give a presentation at work and it seems like no one is paying attention",1,15,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","general performance (job)","semi-social","You give a presentation at work and it seems like no one is paying attention",0,1,0,0,1,0
"5609","subCA2_88",67,"negative","external_specific","0.0-20.0-0.16-0.16",4244,"html-button-response-ca",0,2630087,"This particular friend is probably dealing with something right now that demands all their attention",FALSE,213,2,"You ask a friend for help with something important but they say they are too busy",1,16,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","friends","reaching out","You ask a friend for help with something important but they say they are too busy",0,0,0,0,0,1
"5610","subCA2_88",73,"positive","external_global","0.0-20.0-0.17-0.17",3452,"html-button-response-ca",0,2635059,"People generally prefer to give positive evaluations",FALSE,214,1,"You receive an excellent performance evaluation from your boss",1,17,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","formal assessment (job)","semi-social","You receive an excellent performance evaluation from your boss",0,1,0,0,1,0
"5611","subCA2_88",75,"negative","external_specific","0.0-20.0-0.18-0.18",4325,"html-button-response-ca",0,2640909,"My friend is probably having a difficult time right now and is looking for more support from me",FALSE,215,0,"A friend tells you that you are being difficult",1,18,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"yes","friends","personal qualities","A friend tells you that you are being difficult",0,0,0,0,0,1
"5612","subCA2_88",76,"negative","internal_specific","0.0-20.0-0.19-0.19",10934,"html-button-response-ca",0,2653356,"I haven't been making as much effort at work as I could have recently",FALSE,216,0,"You find out that colleague has scored you poorly on a a performance evaluation",1,19,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","formal assessment (job)","semi-social","You find out that colleague has scored you poorly on a a performance evaluation",1,0,0,1,0,0
"5613","subCA2_88",25,"negative","external_global","0.0-20.0-0.2-0.2",7334,"html-button-response-ca",0,2518022,"Housework is usually boring so it's easy to get distracted",FALSE,198,1,"You start doing the washing up but drop and smash a plate",1,2,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","general functioning (everyday life: easier task)","self-care","You start doing the washing up but drop and smash a plate",0,1,0,0,1,0
"5614","subCA2_88",77,"positive","external_specific","0.0-20.0-0.20-0.20",4776,"html-button-response-ca",0,2659647,"This particular test probably wasn't actually that difficult",FALSE,217,0,"You find out you passed a difficult test for a professional qualification you wanted",1,20,"psychoed",2743381,2153704.19999993,2544177.29999995,64,88,"no","formal assessment (academic)","non-social","You find out you passed a difficult test for a professional qualification you wanted",0,0,0,0,0,1
